"","degree.mst.","ID","closeness_centrality","betweeness_centrality","eigen_centrality","community"
"1",13,"NMT2",0.00229704400052422,5951,1,1
"2",1,"BTLA",0.00196141693819069,0,0.268881367380405,1
"3",1,"C1orf52",0.00172562033923996,0,0.0813501704876379,1
"4",2,"KDSR",0.00155012109499998,242,0.0237157396398913,1
"5",1,"KLRF1",0.00196599657682473,0,0.264594683046138,1
"6",2,"LANCL2",0.00174285973941139,360,0.0823211763010613,1
"7",1,"MRPS11",0.00126368811420757,0,0.0018074579028585,1
"8",1,"P2RX7",0.00196386870376929,0,0.266583951890362,1
"9",1,"RORA",0.00196521224854364,0,0.265327420898854,1
"10",1,"RXRB",0.00172569636573755,0,0.0813218398578394,1
"11",1,"TMEM45A",0.00196011763337502,0,0.270101204832437,1
"12",3,"TRIM33",0.0019755322541913,243,0.307438256640459,1
"13",1,"TSR1",0.00196593300425798,0,0.264654052253071,1
"14",2,"TUBB2A",0.00139382547274594,122,0.00677753126047761,1
"15",1,"TXNL1",0.00196331216531775,0,0.26710495023156,1
"16",2,"ZBTB2",0.00198386635791709,476,0.287247458989365,1
"17",1,"ABHD17B",0.00110207394699437,0,0.000133954467061977,2
"18",2,"BAG2",0.0014312960242135,1026,0.00469896009810009,2
"19",1,"BCL3",0.0014090720797356,0,0.0042786798365358,2
"20",3,"CD3D",0.0012013541243595,362,0.000505828767683226,2
"21",3,"ERAP2",0.00119995913513972,243,0.000501388583511845,2
"22",1,"M6PR",0.00110394862956347,0,0.000134094216039475,2
"23",1,"METTL2A",0.00140887054077138,0,0.00428458239361951,2
"24",1,"NIPA2",0.00110244936267268,0,0.000133395275727903,2
"25",1,"PAN2",0.00119656852872384,0,0.000429871635524334,2
"26",2,"POU3F3",0.0011048718749613,122,0.000145196336026313,2
"27",4,"SLC25A4",0.00131147481454428,939,0.00162648312483217,2
"28",5,"STAT4",0.00157208982646558,1463,0.0161080325782729,2
"29",1,"TARS2",0.00102168752297652,0,3.86198212047987e-05,2
"30",1,"ZNF669",0.00140979640945684,0,0.00425748001682883,2
"31",4,"ADGB",0.00181152735772661,1263,0.108196446467801,3
"32",1,"BTF3L4",0.00159936675624119,0,0.0285974787225484,3
"33",1,"CDC42EP5",0.00130098965903669,0,0.00234089759214658,3
"34",2,"DCPS",0.00111245600193731,122,0.000228415997507926,3
"35",2,"DIABLO",0.00161742241959981,702,0.0312529165845923,3
"36",1,"IQCE",0.00131700745456016,0,0.00258057260541408,3
"37",1,"NUP205",0.00156831519040341,0,0.0240223663661229,3
"38",2,"PIGK",0.00121012792435127,242,0.000797475563331399,3
"39",3,"PPIB",0.00145884835678879,594,0.00968433957206553,3
"40",2,"RANGRF",0.00132378160671226,360,0.00278234717444771,3
"41",2,"RNF34",0.00160450064293095,242,0.0311056670009982,3
"42",2,"SIRT5",0.00177256204992233,122,0.0905841518550736,3
"43",2,"WHAMM",0.00143795254361902,122,0.00885839305942143,3
"44",3,"ZKSCAN4",0.00203287883629068,1550,0.317666391796726,3
